person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
23.0,0,3,156995.0,3,1,25000.0,1,16.02,0.16,2.0,656,1,0
23.0,0,4,156952.0,0,1,25000.0,3,11.49,0.16,4.0,674,1,0
25.0,0,4,205005.0,6,3,20000.0,1,12.53,0.1,4.0,587,0,0
26.0,0,3,205060.0,2,2,12000.0,3,13.57,0.06,2.0,658,0,0
22.0,1,2,203782.0,4,1,14000.0,4,11.14,0.07,3.0,581,1,0
26.0,1,2,203368.0,3,1,24250.0,2,12.87,0.12,3.0,606,1,0
23.0,0,4,203403.0,0,1,20000.0,1,11.58,0.1,3.0,648,0,0
24.0,0,4,202715.0,3,1,1800.0,6,11.12,0.01,3.0,563,1,0
25.0,0,1,202525.0,1,2,35000.0,4,10.65,0.17,2.0,589,1,0
24.0,1,4,161487.0,1,1,25000.0,5,10.37,0.15,2.0,641,0,0
24.0,1,4,19677.0,3,3,3300.0,6,6.39,0.17,4.0,637,0,1
24.0,1,2,161952.0,2,1,25000.0,4,16.07,0.15,3.0,578,1,0
25.0,0,3,161560.0,0,1,25000.0,2,10.62,0.15,2.0,660,1,0
25.0,1,2,19423.0,3,3,3200.0,3,18.09,0.16,2.0,586,0,1
25.0,1,4,163134.0,5,1,25000.0,1,11.36,0.15,4.0,567,1,0
26.0,0,3,163683.0,5,1,25000.0,5,12.53,0.15,4.0,582,1,0
25.0,0,3,174972.0,3,1,25000.0,1,9.99,0.14,4.0,712,1,0
23.0,1,2,181016.0,4,1,25000.0,1,10.36,0.14,3.0,674,0,0
23.0,0,1,198920.0,0,2,9600.0,1,5.99,0.05,3.0,532,1,0
22.0,0,1,184800.0,1,2,24000.0,5,15.62,0.13,2.0,670,0,1
24.0,1,1,198862.0,6,2,20000.0,4,10.37,0.1,4.0,658,0,0
25.0,1,4,199407.0,0,2,25000.0,6,19.74,0.13,4.0,669,0,0
21.0,1,3,198803.0,0,2,20000.0,1,6.91,0.1,4.0,681,1,0
23.0,1,4,20044.0,3,3,6000.0,2,7.9,0.3,2.0,618,0,1
23.0,0,3,20401.0,4,2,2275.0,5,13.06,0.11,4.0,573,1,0
23.0,0,2,19859.0,0,3,2000.0,4,6.39,0.1,3.0,491,1,0
23.0,1,1,178660.0,2,1,25000.0,5,14.93,0.14,3.0,590,0,1
23.0,0,2,20421.0,0,2,5600.0,2,12.84,0.27,4.0,587,0,1
24.0,1,1,20353.0,2,3,3625.0,3,17.14,0.18,2.0,648,0,1
22.0,1,1,20297.0,0,2,5500.0,3,7.14,0.27,3.0,687,0,1
25.0,1,3,210932.0,0,1,25000.0,4,8.9,0.12,2.0,621,0,0
22.0,0,2,20405.0,0,3,2000.0,4,12.42,0.1,3.0,590,1,0
24.0,1,4,223194.0,0,1,25000.0,6,12.68,0.11,2.0,676,1,0
25.0,0,4,195560.0,0,1,25000.0,4,11.03,0.13,2.0,677,1,0
26.0,1,3,194140.0,6,1,30000.0,3,7.9,0.15,4.0,651,1,0
22.0,1,2,193337.0,0,2,35000.0,2,10.65,0.18,4.0,602,1,0
25.0,1,2,270992.0,2,1,25000.0,3,11.86,0.09,4.0,652,0,0
25.0,1,4,20221.0,5,3,5000.0,4,8.94,0.25,4.0,572,0,1
23.0,1,3,20678.0,0,3,4375.0,3,9.63,0.21,4.0,528,0,1
25.0,0,2,60742.0,3,1,24750.0,4,14.22,0.41,3.0,638,0,1
23.0,0,2,72805.0,2,1,24750.0,5,9.33,0.34,3.0,655,0,1
24.0,1,1,102011.0,3,1,24500.0,2,13.85,0.24,4.0,627,1,0
22.0,1,2,20896.0,0,2,2000.0,1,10.65,0.1,2.0,596,0,0
24.0,0,3,111283.0,0,1,24500.0,2,11.46,0.22,4.0,694,0,0
23.0,0,4,192873.0,0,2,35000.0,4,7.66,0.18,2.0,684,1,0
24.0,0,3,193174.0,0,2,12000.0,3,16.77,0.06,4.0,547,0,0
25.0,0,3,193249.0,0,2,12000.0,4,9.63,0.06,4.0,586,1,0
26.0,0,3,192954.0,5,1,25000.0,4,12.23,0.13,4.0,694,0,0
25.0,1,1,152227.0,2,2,10000.0,2,14.09,0.07,4.0,639,0,1
25.0,0,3,65399.0,0,1,24250.0,4,13.98,0.37,4.0,663,0,1
23.0,0,2,75928.0,4,1,24250.0,1,10.62,0.32,4.0,528,0,1
24.0,1,3,21627.0,0,2,3900.0,5,11.01,0.18,3.0,636,0,1
25.0,1,2,83235.0,3,1,24250.0,4,17.56,0.29,4.0,603,0,1
26.0,1,2,68297.0,3,1,24250.0,2,14.96,0.36,2.0,507,0,1
22.0,1,1,89977.0,3,1,24250.0,5,15.65,0.27,2.0,692,0,1
24.0,0,4,79510.0,2,1,24250.0,2,15.7,0.3,2.0,604,0,1
24.0,0,3,109050.0,5,1,24250.0,3,12.53,0.22,3.0,622,0,0
26.0,0,3,94635.0,2,1,24250.0,6,17.56,0.26,3.0,643,0,1
23.0,1,2,120966.0,0,1,24250.0,4,12.87,0.2,2.0,565,0,0
23.0,1,1,124437.0,0,1,24250.0,4,15.7,0.19,2.0,718,1,0
25.0,1,3,193147.0,3,2,9000.0,1,11.01,0.05,3.0,625,1,0
25.0,1,3,192914.0,0,3,15000.0,3,11.14,0.08,4.0,614,1,0
24.0,0,3,192806.0,2,2,20000.0,3,16.0,0.1,3.0,690,1,0
23.0,1,2,193097.0,0,2,25000.0,1,15.65,0.13,2.0,564,1,0
26.0,0,4,193082.0,5,2,13750.0,5,11.01,0.07,4.0,579,1,0
21.0,0,2,192841.0,1,2,15250.0,3,15.31,0.08,4.0,648,0,0
25.0,1,1,193300.0,3,2,20000.0,3,13.47,0.1,2.0,531,1,0
22.0,1,4,21205.0,0,2,4750.0,6,13.85,0.22,2.0,658,0,1
25.0,0,3,135292.0,3,1,24250.0,4,11.01,0.18,3.0,574,0,0
21.0,1,2,21363.0,2,2,6000.0,3,10.39,0.28,4.0,671,0,1
25.0,1,2,139035.0,7,1,24250.0,6,11.36,0.17,2.0,633,0,0
23.0,1,2,173511.0,0,1,24250.0,1,11.83,0.14,3.0,631,1,0
23.0,1,4,345520.0,0,1,24250.0,1,12.53,0.07,3.0,652,1,0
22.0,0,3,130762.0,3,1,24150.0,6,14.96,0.18,3.0,683,0,1
22.0,0,3,52596.0,0,1,24000.0,5,13.85,0.46,3.0,693,0,1
23.0,0,3,57326.0,2,1,24000.0,3,11.58,0.42,4.0,603,0,1
24.0,0,2,58262.0,1,1,24000.0,3,16.29,0.41,2.0,522,0,1
26.0,0,2,58620.0,4,1,24000.0,2,11.01,0.41,3.0,664,0,1
21.0,0,1,55113.0,0,1,24000.0,1,16.29,0.44,2.0,645,0,1
25.0,1,3,63361.0,2,1,24000.0,4,10.74,0.38,2.0,592,0,1
22.0,0,4,22107.0,4,2,2250.0,1,15.27,0.1,3.0,636,1,0
24.0,0,3,57356.0,3,1,24000.0,4,17.8,0.42,2.0,672,0,1
22.0,0,3,21790.0,0,2,1000.0,3,11.36,0.05,2.0,686,1,0
22.0,0,2,59680.0,0,1,24000.0,2,17.56,0.4,4.0,590,0,1
26.0,0,1,72720.0,2,1,24000.0,4,7.9,0.33,4.0,636,0,1
25.0,0,2,73024.0,5,1,24000.0,4,10.99,0.33,4.0,580,0,1
22.0,1,3,73110.0,0,1,24000.0,4,7.29,0.33,3.0,674,0,1
21.0,0,4,72902.0,0,1,24000.0,2,10.75,0.33,2.0,601,0,1
26.0,0,2,75416.0,4,1,24000.0,5,7.9,0.32,3.0,620,0,1
22.0,1,1,75959.0,0,1,24000.0,1,14.84,0.32,2.0,642,0,1
26.0,1,4,79222.0,7,1,24000.0,5,11.01,0.3,2.0,616,0,1
22.0,0,4,21824.0,0,2,4975.0,1,11.01,0.23,3.0,588,0,1
23.0,1,2,71875.0,1,1,24000.0,5,19.69,0.33,2.0,585,0,1
23.0,1,3,80313.0,1,1,24000.0,3,11.01,0.3,4.0,632,0,1
24.0,1,2,72647.0,5,1,24000.0,3,14.96,0.33,4.0,556,0,1
25.0,1,3,80492.0,4,1,24000.0,1,6.99,0.3,3.0,602,0,1
22.0,1,2,75646.0,0,1,24000.0,4,16.45,0.32,4.0,639,0,1
24.0,1,4,85223.0,3,1,24000.0,1,10.99,0.28,4.0,603,0,1
23.0,1,4,89735.0,2,1,24000.0,5,10.99,0.27,2.0,689,0,1
22.0,1,2,22364.0,4,3,3000.0,4,7.9,0.13,4.0,672,0,1
22.0,0,1,90780.0,2,1,24000.0,1,12.69,0.26,4.0,499,0,1
24.0,1,3,90889.0,1,1,24000.0,2,10.37,0.26,3.0,643,0,1
24.0,1,3,90911.0,2,1,24000.0,6,11.01,0.26,3.0,589,0,1
26.0,1,1,83953.0,2,1,24000.0,5,15.83,0.29,3.0,646,0,1
23.0,1,4,94644.0,1,1,24000.0,4,13.92,0.25,3.0,613,0,1
22.0,0,2,22616.0,0,3,2000.0,3,11.49,0.09,3.0,567,0,0
24.0,0,3,96989.0,4,1,24000.0,2,10.25,0.25,2.0,603,0,0
22.0,0,4,22867.0,3,3,3500.0,6,7.49,0.15,4.0,647,0,1
23.0,0,1,22583.0,1,3,4000.0,1,5.99,0.18,2.0,645,0,1
23.0,0,3,90900.0,0,1,24000.0,4,12.92,0.26,2.0,672,0,1
26.0,0,1,107641.0,6,1,24000.0,4,11.58,0.22,3.0,648,0,0
25.0,1,2,114870.0,4,1,24000.0,1,8.9,0.21,2.0,653,0,0
22.0,1,3,100479.0,0,1,24000.0,5,19.69,0.24,3.0,590,0,1
25.0,0,1,114958.0,2,1,24000.0,3,6.54,0.21,4.0,704,1,0
21.0,0,1,22882.0,0,3,4900.0,6,14.54,0.21,4.0,674,0,1
21.0,0,3,22392.0,0,3,5000.0,1,11.11,0.22,2.0,594,0,1
26.0,0,2,120498.0,5,1,24000.0,4,12.73,0.2,4.0,626,0,0
24.0,0,1,132873.0,2,1,24000.0,3,15.62,0.18,4.0,701,1,0
24.0,1,4,22635.0,3,3,6250.0,6,6.54,0.28,4.0,602,0,1
22.0,0,4,118299.0,0,1,24000.0,5,11.01,0.2,2.0,503,0,1
26.0,0,4,125665.0,5,1,24000.0,5,20.0,0.19,4.0,657,0,1
22.0,0,2,144904.0,0,1,24000.0,1,9.91,0.17,4.0,638,0,0
24.0,0,3,144882.0,2,1,24000.0,3,12.69,0.17,4.0,646,1,0
26.0,1,4,130649.0,4,1,24000.0,1,20.0,0.18,3.0,678,0,1
24.0,1,1,149622.0,4,1,24000.0,4,16.49,0.16,4.0,684,1,0
23.0,1,3,22957.0,1,2,2500.0,2,15.95,0.11,2.0,594,0,1
24.0,1,1,157225.0,1,1,24000.0,5,11.49,0.15,3.0,538,1,0
25.0,0,3,163004.0,3,1,24000.0,4,10.99,0.15,2.0,662,0,0
24.0,1,2,163035.0,2,1,24000.0,6,13.79,0.15,2.0,636,1,0
23.0,1,1,138731.0,0,1,24000.0,2,20.0,0.17,3.0,613,0,1
23.0,0,4,180804.0,1,1,24000.0,1,7.49,0.13,4.0,573,1,0
23.0,1,1,166378.0,0,1,24000.0,5,16.0,0.14,2.0,714,0,1
24.0,1,4,22684.0,0,3,13000.0,4,7.88,0.57,3.0,640,0,1
21.0,1,3,22366.0,0,3,6250.0,3,10.62,0.28,4.0,637,0,1
26.0,0,2,187161.0,7,1,24000.0,5,10.99,0.13,4.0,633,1,0
26.0,1,3,178439.0,0,1,24000.0,1,18.3,0.13,2.0,615,0,1
26.0,1,3,204962.0,2,1,24000.0,5,11.01,0.12,2.0,552,1,0
21.0,1,3,22673.0,0,3,2500.0,4,11.36,0.11,3.0,670,1,0
24.0,1,4,53633.0,4,1,23975.0,6,11.01,0.45,2.0,678,0,1
23.0,0,1,144983.0,2,1,23750.0,2,13.47,0.16,2.0,676,0,0
24.0,0,2,67032.0,2,1,23600.0,4,11.89,0.35,3.0,624,0,1
24.0,1,2,22664.0,0,2,10000.0,5,12.18,0.44,2.0,649,0,1
25.0,1,2,123299.0,0,1,23600.0,5,13.49,0.19,4.0,555,1,0
23.0,0,4,91275.0,0,1,23575.0,4,14.5,0.26,4.0,613,0,1
22.0,1,3,22564.0,1,3,4000.0,2,11.01,0.18,2.0,684,0,1
22.0,1,3,22786.0,0,3,5400.0,2,15.31,0.24,2.0,647,0,1
25.0,1,2,22450.0,4,2,4000.0,2,11.01,0.18,3.0,580,0,1
21.0,0,3,22666.0,0,3,3375.0,3,11.01,0.15,2.0,630,0,1
22.0,1,3,81701.0,1,1,23400.0,3,7.49,0.29,2.0,589,0,1
22.0,1,2,52984.0,0,1,23000.0,4,11.01,0.43,3.0,621,0,1
25.0,0,1,68579.0,1,1,23000.0,1,11.01,0.34,2.0,665,0,1
23.0,0,3,73014.0,0,1,23000.0,3,12.18,0.32,4.0,668,0,1
24.0,0,3,22608.0,2,2,1200.0,3,11.34,0.05,4.0,615,1,0
25.0,0,2,76932.0,2,1,23000.0,1,9.91,0.3,3.0,604,0,1
24.0,1,2,78955.0,1,1,23000.0,6,11.99,0.29,4.0,620,0,1
23.0,1,1,82567.0,0,1,23000.0,1,9.62,0.28,2.0,558,0,1
22.0,1,3,22466.0,0,3,3000.0,5,9.96,0.13,3.0,603,0,1
25.0,1,3,97251.0,2,1,23000.0,3,11.01,0.24,2.0,683,1,0
24.0,1,4,106607.0,1,1,23000.0,3,14.54,0.22,2.0,641,0,1
22.0,1,3,71385.0,0,1,22750.0,2,11.36,0.32,4.0,521,0,1
23.0,0,3,84865.0,3,1,22500.0,5,14.27,0.27,2.0,655,0,1
24.0,1,3,22789.0,1,3,3000.0,6,11.99,0.13,3.0,663,0,1
26.0,0,3,84801.0,4,1,22500.0,1,18.99,0.27,2.0,605,0,1
24.0,1,3,88421.0,4,1,22400.0,3,16.7,0.25,4.0,708,0,1
24.0,1,2,23071.0,3,2,5000.0,4,9.32,0.22,3.0,571,0,1
23.0,1,3,43042.0,1,1,22250.0,5,12.69,0.52,3.0,678,0,1
25.0,0,2,53119.0,1,1,22000.0,6,13.11,0.41,2.0,597,0,1
25.0,1,3,63311.0,1,1,22000.0,4,10.74,0.35,2.0,689,0,1
21.0,1,3,23597.0,0,2,4200.0,4,14.11,0.18,4.0,675,0,1
22.0,0,2,69308.0,1,1,22000.0,1,9.63,0.32,3.0,591,0,1
25.0,0,2,70598.0,5,1,22000.0,2,14.65,0.31,2.0,616,0,1
23.0,0,2,73044.0,0,1,22000.0,5,10.25,0.3,4.0,640,0,1
24.0,1,3,73043.0,0,1,22000.0,3,14.26,0.3,2.0,593,0,1
25.0,0,3,23627.0,4,2,3000.0,1,9.91,0.13,2.0,649,0,1
26.0,1,3,68198.0,4,1,22000.0,2,17.19,0.32,3.0,645,0,1
22.0,0,2,85089.0,0,1,22000.0,1,11.36,0.26,4.0,537,0,1
22.0,0,3,80358.0,0,1,22000.0,1,11.01,0.27,2.0,635,0,1
23.0,0,3,90025.0,0,1,22000.0,5,10.59,0.24,3.0,640,1,0
24.0,0,1,93232.0,2,1,22000.0,1,9.25,0.24,2.0,625,0,0
22.0,0,1,23497.0,0,3,3625.0,2,8.49,0.15,3.0,557,0,1
26.0,1,4,93314.0,8,1,22000.0,3,6.54,0.24,3.0,643,0,0
21.0,0,4,23543.0,0,3,6000.0,2,8.49,0.25,3.0,631,0,1
24.0,1,3,97038.0,0,1,22000.0,2,11.01,0.23,4.0,653,1,0
26.0,0,4,100246.0,1,1,22000.0,3,12.69,0.22,2.0,623,1,0
24.0,0,3,23667.0,3,3,7400.0,2,13.85,0.31,2.0,662,0,1
25.0,1,4,23719.0,2,3,4000.0,5,7.4,0.17,3.0,667,0,1
23.0,1,2,101575.0,1,1,22000.0,5,11.71,0.22,4.0,586,0,0
25.0,0,1,94168.0,3,1,22000.0,4,11.48,0.23,3.0,719,0,1
25.0,1,1,99394.0,1,1,22000.0,1,17.51,0.22,2.0,646,0,1
21.0,1,2,23504.0,0,2,3500.0,5,14.61,0.15,3.0,646,0,1
23.0,1,3,120500.0,3,1,22000.0,5,7.88,0.18,4.0,646,0,0
23.0,0,3,133195.0,1,1,22000.0,4,11.01,0.17,3.0,643,1,0
22.0,1,3,24148.0,1,2,4950.0,4,11.71,0.2,2.0,594,0,1
25.0,1,3,69353.0,1,1,21700.0,4,11.99,0.31,2.0,664,0,1
24.0,1,2,65946.0,0,1,21600.0,3,13.49,0.33,2.0,605,0,1
23.0,0,2,68677.0,0,1,21600.0,2,20.0,0.31,4.0,646,0,1
26.0,0,4,76687.0,3,1,21600.0,5,14.35,0.28,3.0,655,0,1
22.0,0,3,99087.0,0,1,21600.0,4,13.61,0.22,3.0,597,0,0
22.0,1,2,94523.0,0,1,21600.0,5,11.26,0.23,3.0,679,0,1
22.0,0,2,24092.0,0,3,2400.0,3,10.59,0.1,3.0,654,0,0
24.0,0,3,135365.0,1,1,21600.0,2,7.9,0.16,2.0,556,0,0
24.0,1,4,24420.0,2,2,7000.0,6,5.99,0.29,4.0,694,0,1
25.0,1,2,23948.0,3,3,3000.0,1,11.99,0.13,4.0,587,0,1
24.0,0,4,71718.0,2,1,21500.0,2,16.89,0.3,3.0,620,0,1
24.0,0,1,84999.0,0,1,21500.0,6,9.99,0.25,3.0,701,0,1
24.0,0,2,140396.0,4,1,21500.0,1,15.33,0.15,3.0,572,1,0
25.0,1,2,73404.0,4,1,21450.0,1,7.29,0.29,4.0,671,0,1
22.0,1,2,38473.0,0,1,21250.0,5,12.42,0.55,3.0,599,0,1
25.0,1,4,57546.0,3,1,21250.0,3,10.99,0.37,2.0,610,0,1
25.0,1,3,62422.0,4,1,21250.0,3,6.91,0.34,2.0,588,0,1
22.0,1,3,23993.0,1,2,5000.0,5,14.17,0.21,2.0,691,0,1
22.0,1,2,64732.0,0,1,21250.0,2,10.25,0.33,3.0,645,0,1
26.0,1,4,23955.0,2,3,9250.0,1,11.01,0.39,2.0,618,0,1
24.0,1,3,68154.0,2,1,21250.0,3,15.95,0.31,3.0,672,0,1
24.0,0,4,79138.0,2,1,21250.0,1,15.95,0.27,4.0,650,0,1
21.0,1,2,42536.0,0,1,21000.0,3,12.53,0.49,4.0,687,0,1
22.0,1,4,23888.0,0,2,1400.0,6,14.91,0.06,4.0,535,0,1
23.0,1,4,24013.0,0,2,3000.0,2,11.01,0.12,4.0,604,0,1
26.0,0,3,48929.0,6,1,21000.0,2,6.54,0.43,4.0,601,0,1
25.0,0,4,24121.0,1,3,1000.0,3,11.01,0.04,3.0,612,1,0
26.0,1,3,51379.0,5,1,21000.0,2,17.26,0.41,4.0,666,0,1
23.0,1,2,76364.0,0,1,21000.0,2,11.36,0.27,2.0,645,0,1
26.0,1,3,24297.0,3,2,4000.0,3,7.51,0.16,4.0,678,0,1
22.0,0,3,71599.0,0,1,21000.0,4,10.71,0.29,3.0,644,0,1
22.0,1,4,85496.0,1,1,21000.0,4,13.98,0.25,4.0,614,1,0
26.0,0,4,79163.0,3,1,21000.0,5,14.09,0.27,3.0,627,0,1
22.0,1,1,90944.0,0,1,21000.0,1,10.0,0.23,3.0,523,1,0
22.0,0,1,23973.0,0,2,5000.0,2,15.33,0.21,3.0,571,0,1
25.0,0,2,75181.0,4,1,21000.0,2,16.32,0.28,4.0,546,0,1
24.0,0,4,95767.0,2,1,21000.0,6,7.9,0.22,2.0,640,0,0
23.0,0,1,96788.0,1,1,21000.0,2,11.99,0.22,3.0,648,1,0
24.0,1,2,101708.0,2,1,21000.0,2,10.75,0.21,4.0,593,0,0
26.0,1,4,103023.0,4,1,21000.0,6,13.92,0.2,3.0,658,1,0
22.0,1,3,113027.0,2,1,21000.0,1,9.91,0.19,3.0,701,0,0
26.0,0,3,98366.0,4,1,21000.0,1,16.95,0.21,3.0,702,0,1
26.0,1,4,117668.0,0,1,21000.0,1,7.9,0.18,3.0,711,1,0
26.0,1,3,117297.0,4,1,21000.0,1,11.01,0.18,3.0,570,1,0
25.0,0,4,120885.0,4,1,21000.0,4,16.49,0.17,3.0,637,0,1
26.0,0,4,24183.0,5,4,7500.0,4,11.97,0.31,2.0,621,0,1
21.0,1,2,23664.0,1,2,6250.0,5,6.17,0.26,3.0,637,0,1
26.0,1,4,150692.0,7,1,21000.0,6,8.9,0.14,2.0,534,0,0
25.0,0,2,151100.0,2,1,21000.0,1,12.99,0.14,3.0,577,1,0
23.0,1,3,99197.0,1,1,20900.0,4,12.69,0.21,2.0,638,0,0
21.0,0,4,24468.0,0,2,15000.0,1,9.64,0.61,2.0,548,0,1
26.0,0,2,61015.0,2,1,20500.0,3,7.49,0.34,3.0,676,0,1
23.0,1,4,84845.0,0,1,20500.0,1,13.16,0.24,3.0,641,0,0
22.0,0,4,24872.0,0,3,2100.0,1,8.38,0.08,4.0,630,1,0
123.0,0,2,97140.0,101,1,20400.0,1,10.25,0.21,3.0,805,1,0
23.0,1,3,65613.0,0,1,20375.0,4,7.49,0.31,2.0,518,0,1
26.0,1,2,32325.0,4,1,20050.0,1,9.76,0.62,2.0,652,0,1
24.0,0,4,40881.0,0,1,20000.0,5,10.99,0.49,3.0,600,0,1
23.0,1,4,24766.0,0,3,5000.0,4,11.71,0.2,4.0,649,0,0
22.0,0,4,24995.0,0,3,9250.0,4,10.65,0.37,4.0,576,1,0
24.0,1,1,43287.0,0,1,20000.0,2,12.53,0.46,4.0,600,0,1
25.0,1,3,46375.0,2,1,20000.0,2,14.59,0.43,4.0,654,0,1
23.0,0,2,39416.0,0,1,20000.0,5,12.61,0.51,4.0,593,0,1
25.0,1,4,46636.0,2,1,20000.0,2,13.11,0.43,2.0,614,0,1
23.0,1,4,25168.0,0,2,6400.0,2,10.65,0.25,4.0,638,0,0
25.0,1,3,47473.0,3,1,20000.0,4,11.22,0.42,4.0,633,0,1
23.0,0,2,40632.0,0,1,20000.0,1,16.0,0.49,2.0,649,0,1
25.0,0,4,41468.0,2,1,20000.0,6,8.88,0.48,4.0,591,0,1
24.0,1,2,48897.0,2,1,20000.0,4,12.53,0.41,3.0,656,0,1
21.0,1,3,44226.0,0,1,20000.0,2,11.01,0.45,2.0,637,0,1
26.0,1,3,25012.0,3,2,4800.0,2,5.99,0.19,3.0,682,1,0
25.0,1,4,51210.0,4,1,20000.0,1,13.47,0.39,4.0,645,0,1
22.0,1,2,51305.0,1,1,20000.0,3,6.99,0.39,4.0,602,0,1
25.0,1,3,25295.0,3,3,5650.0,4,15.99,0.22,2.0,637,1,0
23.0,0,4,24930.0,0,2,3625.0,1,11.01,0.15,3.0,662,1,0
22.0,1,2,45716.0,0,1,20000.0,5,16.69,0.44,3.0,447,0,1
25.0,1,3,46683.0,3,1,20000.0,2,11.11,0.43,4.0,636,0,1
22.0,0,4,54870.0,0,1,20000.0,1,7.9,0.36,4.0,631,0,1
23.0,1,4,55291.0,3,1,20000.0,4,10.25,0.36,2.0,632,0,1
24.0,0,2,54919.0,4,1,20000.0,2,11.01,0.36,2.0,670,0,1
23.0,0,3,25141.0,0,3,1200.0,2,7.49,0.05,3.0,700,0,0
22.0,1,2,54899.0,0,1,20000.0,5,13.92,0.36,3.0,650,0,1
24.0,1,4,47903.0,0,1,20000.0,2,14.74,0.42,2.0,665,0,1
24.0,1,4,56744.0,0,1,20000.0,1,10.62,0.35,2.0,582,0,1
22.0,1,4,58440.0,0,1,20000.0,3,10.65,0.34,3.0,656,0,1
22.0,0,4,51628.0,0,1,20000.0,4,12.99,0.39,3.0,635,0,1
22.0,1,2,58859.0,1,1,20000.0,3,11.36,0.34,4.0,672,0,1
22.0,0,4,24521.0,0,3,7500.0,1,5.79,0.31,4.0,612,1,0
23.0,0,1,60235.0,4,1,20000.0,1,6.54,0.33,4.0,615,0,1
25.0,0,1,25654.0,6,2,4000.0,3,5.79,0.16,2.0,725,0,0
25.0,0,3,61114.0,1,1,20000.0,5,7.49,0.33,3.0,639,0,1
25.0,0,3,60990.0,1,1,20000.0,1,13.43,0.33,2.0,691,0,1
22.0,0,3,61072.0,0,1,20000.0,5,13.22,0.33,2.0,681,0,1
22.0,1,4,25229.0,1,3,5000.0,3,14.72,0.2,3.0,604,1,0
22.0,0,4,53980.0,0,1,20000.0,1,15.68,0.37,4.0,688,0,1
24.0,1,3,61918.0,2,1,20000.0,2,11.01,0.32,3.0,672,0,1
25.0,0,3,62299.0,3,1,20000.0,6,11.48,0.32,3.0,680,0,1
24.0,1,1,62192.0,3,1,20000.0,3,10.38,0.32,3.0,640,0,1
22.0,1,3,62045.0,0,1,20000.0,1,12.53,0.32,3.0,629,0,1
22.0,1,3,62350.0,1,1,20000.0,1,13.47,0.32,2.0,677,0,1
24.0,0,4,62508.0,0,1,20000.0,3,12.21,0.32,4.0,571,0,1
25.0,1,2,63607.0,2,1,20000.0,3,10.99,0.31,3.0,647,0,1
25.0,1,4,63921.0,3,1,20000.0,1,11.36,0.31,4.0,568,0,1
22.0,1,3,56273.0,0,1,20000.0,5,16.0,0.36,4.0,700,0,1
26.0,1,3,24569.0,4,2,1500.0,4,7.74,0.06,3.0,570,1,0
24.0,1,2,63481.0,3,1,20000.0,1,15.65,0.32,2.0,633,0,1
25.0,1,2,56451.0,0,1,20000.0,5,11.78,0.35,2.0,646,0,1
24.0,0,4,63897.0,0,1,20000.0,6,11.01,0.31,3.0,614,0,1
22.0,0,2,57193.0,0,1,20000.0,2,16.77,0.35,3.0,532,0,1
22.0,1,4,65874.0,0,1,20000.0,1,9.91,0.3,4.0,617,0,1
23.0,0,4,58705.0,3,1,20000.0,2,15.65,0.34,4.0,603,0,1
23.0,1,2,58236.0,2,1,20000.0,2,14.96,0.34,3.0,588,0,1
23.0,1,4,65738.0,0,1,20000.0,3,11.83,0.3,4.0,668,0,1
24.0,1,2,59765.0,2,1,20000.0,2,11.66,0.33,4.0,643,0,1
26.0,1,2,67019.0,2,1,20000.0,1,12.18,0.3,4.0,639,0,1
24.0,0,4,67265.0,2,1,20000.0,6,6.91,0.3,2.0,525,0,1
25.0,1,3,66906.0,3,1,20000.0,5,6.91,0.3,3.0,666,0,1
26.0,0,4,59603.0,7,1,20000.0,6,19.79,0.34,3.0,642,0,1
25.0,1,2,67174.0,2,1,20000.0,3,9.88,0.3,4.0,646,0,1
22.0,0,4,24993.0,1,2,16600.0,4,9.76,0.66,3.0,634,1,0
23.0,1,4,66844.0,0,1,20000.0,5,12.53,0.3,2.0,655,0,1
25.0,0,4,67482.0,6,1,20000.0,3,11.01,0.3,4.0,682,0,1
23.0,1,2,24853.0,0,2,7125.0,4,6.99,0.29,2.0,631,1,0
23.0,1,1,69387.0,2,1,20000.0,1,16.89,0.29,2.0,600,0,1
22.0,0,2,62379.0,0,1,20000.0,4,17.49,0.32,4.0,641,0,1
23.0,1,3,24853.0,0,2,2500.0,1,16.82,0.1,2.0,524,1,0
26.0,1,4,24751.0,2,2,3600.0,6,11.01,0.15,2.0,669,1,0
22.0,0,4,70529.0,1,1,20000.0,5,13.11,0.28,2.0,593,0,1
23.0,0,4,71255.0,2,1,20000.0,5,7.66,0.28,3.0,654,0,1
26.0,1,1,71761.0,3,1,20000.0,2,6.17,0.28,3.0,665,0,1
26.0,1,3,64550.0,8,1,20000.0,4,16.35,0.31,4.0,649,0,1
23.0,0,3,72969.0,1,1,20000.0,2,7.9,0.27,2.0,579,0,1
24.0,0,3,66060.0,4,1,20000.0,3,16.49,0.3,2.0,671,0,1
21.0,1,3,25666.0,0,3,3550.0,3,11.01,0.14,4.0,693,1,0
26.0,1,4,25229.0,3,2,7000.0,6,8.0,0.28,2.0,626,1,0
24.0,0,1,72762.0,6,1,20000.0,4,10.99,0.27,2.0,677,0,1
24.0,1,1,25451.0,3,3,7750.0,3,6.91,0.3,3.0,594,0,0
